DateUTC;DateShort;TimeFrom;TimeTo;CountryCode;Value;Value_ScaleTo100
22-10-2024 02:00;22-10-2024;02:00;03:00;BE;7501.7275;7501.7275
22-10-2024 03:00;22-10-2024;03:00;04:00;BE;7929.095;7929.095
22-10-2024 04:00;22-10-2024;04:00;05:00;BE;8921.8825;8921.8825
22-10-2024 05:00;22-10-2024;05:00;06:00;BE;9982.6475;9982.6475
22-10-2024 06:00;22-10-2024;06:00;07:00;BE;10610.9975;10610.9975
22-10-2024 07:00;22-10-2024;07:00;08:00;BE;10996.85;10996.85
22-10-2024 08:00;22-10-2024;08:00;09:00;BE;10946.67;10946.67
22-10-2024 09:00;22-10-2024;09:00;10:00;BE;11029.9375;11029.9375
22-10-2024 10:00;22-10-2024;10:00;11:00;BE;10753.9575;10753.9575
22-10-2024 11:00;22-10-2024;11:00;12:00;BE;10273.1525;10273.1525
22-10-2024 12:00;22-10-2024;12:00;13:00;BE;9965.3475;9965.3475
22-10-2024 13:00;22-10-2024;13:00;14:00;BE;10031.4475;10031.4475
22-10-2024 14:00;22-10-2024;14:00;15:00;BE;9993.87;9993.87
22-10-2024 15:00;22-10-2024;15:00;16:00;BE;10280.525;10280.525
22-10-2024 16:00;22-10-2024;16:00;17:00;BE;10749.095;10749.095
22-10-2024 17:00;22-10-2024;17:00;18:00;BE;10743.4625;10743.4625
22-10-2024 18:00;22-10-2024;18:00;19:00;BE;10110.9375;10110.9375
22-10-2024 19:00;22-10-2024;19:00;20:00;BE;9516.9775;9516.9775
22-10-2024 20:00;22-10-2024;20:00;21:00;BE;9141.0825;9141.0825
22-10-2024 21:00;22-10-2024;21:00;22:00;BE;8670.5325;8670.5325
22-10-2024 22:00;22-10-2024;22:00;23:00;BE;8071.9325;8071.9325
22-10-2024 23:00;22-10-2024;23:00;00:00;BE;7763.8;7763.8
23-10-2024 00:00;23-10-2024;00:00;01:00;BE;7611.3975;7611.3975
23-10-2024 01:00;23-10-2024;01:00;02:00;BE;7542.985;7542.985
23-10-2024 02:00;23-10-2024;02:00;03:00;BE;7688.6275;7688.6275
23-10-2024 03:00;23-10-2024;03:00;04:00;BE;8132.955;8132.955
23-10-2024 04:00;23-10-2024;04:00;05:00;BE;9077.23;9077.23
23-10-2024 05:00;23-10-2024;05:00;06:00;BE;10095.935;10095.935
23-10-2024 06:00;23-10-2024;06:00;07:00;BE;10601.035;10601.035
23-10-2024 07:00;23-10-2024;07:00;08:00;BE;11112.985;11112.985
23-10-2024 08:00;23-10-2024;08:00;09:00;BE;11226.795;11226.795
23-10-2024 09:00;23-10-2024;09:00;10:00;BE;11239.6925;11239.6925
23-10-2024 10:00;23-10-2024;10:00;11:00;BE;10843.2025;10843.2025
23-10-2024 11:00;23-10-2024;11:00;12:00;BE;10648.8275;10648.8275
23-10-2024 12:00;23-10-2024;12:00;13:00;BE;10533.9625;10533.9625
23-10-2024 13:00;23-10-2024;13:00;14:00;BE;10408.3925;10408.3925
23-10-2024 14:00;23-10-2024;14:00;15:00;BE;10274.9775;10274.9775
23-10-2024 15:00;23-10-2024;15:00;16:00;BE;10362.4325;10362.4325
23-10-2024 16:00;23-10-2024;16:00;17:00;BE;10611.5675;10611.5675
23-10-2024 17:00;23-10-2024;17:00;18:00;BE;10678.155;10678.155
23-10-2024 18:00;23-10-2024;18:00;19:00;BE;10261.76;10261.76
23-10-2024 19:00;23-10-2024;19:00;20:00;BE;9613.755;9613.755
23-10-2024 20:00;23-10-2024;20:00;21:00;BE;9164.465;9164.465
23-10-2024 21:00;23-10-2024;21:00;22:00;BE;8701.12;8701.12
23-10-2024 22:00;23-10-2024;22:00;23:00;BE;8224.1175;8224.1175
23-10-2024 23:00;23-10-2024;23:00;00:00;BE;7786.8175;7786.8175
24-10-2024 00:00;24-10-2024;00:00;01:00;BE;7396.535;7396.535
24-10-2024 01:00;24-10-2024;01:00;02:00;BE;7395.74;7395.74
24-10-2024 02:00;24-10-2024;02:00;03:00;BE;7624.2025;7624.2025
24-10-2024 03:00;24-10-2024;03:00;04:00;BE;8060.715;8060.715
24-10-2024 04:00;24-10-2024;04:00;05:00;BE;9104.9625;9104.9625
24-10-2024 05:00;24-10-2024;05:00;06:00;BE;10168.6875;10168.6875
24-10-2024 06:00;24-10-2024;06:00;07:00;BE;10736.6475;10736.6475
24-10-2024 07:00;24-10-2024;07:00;08:00;BE;11241.345;11241.345
24-10-2024 08:00;24-10-2024;08:00;09:00;BE;11037.9125;11037.9125
24-10-2024 09:00;24-10-2024;09:00;10:00;BE;11126.905;11126.905
24-10-2024 10:00;24-10-2024;10:00;11:00;BE;10955.86;10955.86
24-10-2024 11:00;24-10-2024;11:00;12:00;BE;10786.0525;10786.0525
24-10-2024 12:00;24-10-2024;12:00;13:00;BE;10549.945;10549.945
24-10-2024 13:00;24-10-2024;13:00;14:00;BE;10362.58;10362.58
24-10-2024 14:00;24-10-2024;14:00;15:00;BE;10272.1025;10272.1025
24-10-2024 15:00;24-10-2024;15:00;16:00;BE;10349.8;10349.8
24-10-2024 16:00;24-10-2024;16:00;17:00;BE;10641.125;10641.125
24-10-2024 17:00;24-10-2024;17:00;18:00;BE;10612.8775;10612.8775
24-10-2024 18:00;24-10-2024;18:00;19:00;BE;10063.84;10063.84
24-10-2024 19:00;24-10-2024;19:00;20:00;BE;9466.29;9466.29
24-10-2024 20:00;24-10-2024;20:00;21:00;BE;9002.86;9002.86
24-10-2024 21:00;24-10-2024;21:00;22:00;BE;8694.4275;8694.4275
24-10-2024 22:00;24-10-2024;22:00;23:00;BE;8113.5925;8113.5925
24-10-2024 23:00;24-10-2024;23:00;00:00;BE;7657.985;7657.985
25-10-2024 00:00;25-10-2024;00:00;01:00;BE;7489.6975;7489.6975
25-10-2024 01:00;25-10-2024;01:00;02:00;BE;7360.6925;7360.6925
25-10-2024 02:00;25-10-2024;02:00;03:00;BE;7425.445;7425.445
25-10-2024 03:00;25-10-2024;03:00;04:00;BE;7784.775;7784.775
25-10-2024 04:00;25-10-2024;04:00;05:00;BE;8695.7275;8695.7275
25-10-2024 05:00;25-10-2024;05:00;06:00;BE;9630.0925;9630.0925
25-10-2024 06:00;25-10-2024;06:00;07:00;BE;10295.3525;10295.3525
25-10-2024 07:00;25-10-2024;07:00;08:00;BE;10645.9725;10645.9725
25-10-2024 08:00;25-10-2024;08:00;09:00;BE;10699.6925;10699.6925
25-10-2024 09:00;25-10-2024;09:00;10:00;BE;10848.925;10848.925
25-10-2024 10:00;25-10-2024;10:00;11:00;BE;10871.74;10871.74
25-10-2024 11:00;25-10-2024;11:00;12:00;BE;10795.765;10795.765
25-10-2024 12:00;25-10-2024;12:00;13:00;BE;10301.92;10301.92
25-10-2024 13:00;25-10-2024;13:00;14:00;BE;10095.645;10095.645
25-10-2024 14:00;25-10-2024;14:00;15:00;BE;9773.8825;9773.8825
25-10-2024 15:00;25-10-2024;15:00;16:00;BE;10016.9775;10016.9775
25-10-2024 16:00;25-10-2024;16:00;17:00;BE;10097.9725;10097.9725
25-10-2024 17:00;25-10-2024;17:00;18:00;BE;10153.1275;10153.1275
25-10-2024 18:00;25-10-2024;18:00;19:00;BE;9645.01;9645.01
25-10-2024 19:00;25-10-2024;19:00;20:00;BE;9139.8425;9139.8425
25-10-2024 20:00;25-10-2024;20:00;21:00;BE;8839.2325;8839.2325
25-10-2024 21:00;25-10-2024;21:00;22:00;BE;8458.115;8458.115
25-10-2024 22:00;25-10-2024;22:00;23:00;BE;8020.2975;8020.2975
25-10-2024 23:00;25-10-2024;23:00;00:00;BE;7667.5175;7667.5175
26-10-2024 00:00;26-10-2024;00:00;01:00;BE;7445.855;7445.855
26-10-2024 01:00;26-10-2024;01:00;02:00;BE;7296.1925;7296.1925
26-10-2024 02:00;26-10-2024;02:00;03:00;BE;7227.335;7227.335
26-10-2024 03:00;26-10-2024;03:00;04:00;BE;7293.69;7293.69
26-10-2024 04:00;26-10-2024;04:00;05:00;BE;7597.45;7597.45
26-10-2024 05:00;26-10-2024;05:00;06:00;BE;8096.635;8096.635
26-10-2024 06:00;26-10-2024;06:00;07:00;BE;8566.3425;8566.3425
26-10-2024 07:00;26-10-2024;07:00;08:00;BE;9107.44;9107.44
26-10-2024 08:00;26-10-2024;08:00;09:00;BE;9268.0725;9268.0725
26-10-2024 09:00;26-10-2024;09:00;10:00;BE;9389.9175;9389.9175
26-10-2024 10:00;26-10-2024;10:00;11:00;BE;9373.985;9373.985
26-10-2024 11:00;26-10-2024;11:00;12:00;BE;9449.0275;9449.0275
26-10-2024 12:00;26-10-2024;12:00;13:00;BE;9177.57;9177.57
26-10-2024 13:00;26-10-2024;13:00;14:00;BE;8897.5825;8897.5825
26-10-2024 14:00;26-10-2024;14:00;15:00;BE;8867.0925;8867.0925
26-10-2024 15:00;26-10-2024;15:00;16:00;BE;8780.3325;8780.3325
26-10-2024 16:00;26-10-2024;16:00;17:00;BE;9162.74;9162.74
26-10-2024 17:00;26-10-2024;17:00;18:00;BE;9180.125;9180.125
26-10-2024 18:00;26-10-2024;18:00;19:00;BE;8853.305;8853.305
26-10-2024 19:00;26-10-2024;19:00;20:00;BE;8488.625;8488.625
26-10-2024 20:00;26-10-2024;20:00;21:00;BE;8266.6575;8266.6575
26-10-2024 21:00;26-10-2024;21:00;22:00;BE;7876.1875;7876.1875
26-10-2024 22:00;26-10-2024;22:00;23:00;BE;7438.6775;7438.6775
26-10-2024 23:00;26-10-2024;23:00;00:00;BE;7107.4125;7107.4125
27-10-2024 00:00;27-10-2024;00:00;01:00;BE;6743.0475;6743.0475
27-10-2024 01:00;27-10-2024;01:00;02:00;BE;6685.4275;6685.4275
27-10-2024 02:00;27-10-2024;02:00;03:00;BE;6792.0625;6792.0625
27-10-2024 03:00;27-10-2024;03:00;04:00;BE;6823.97;6823.97
27-10-2024 04:00;27-10-2024;04:00;05:00;BE;6868.135;6868.135
27-10-2024 05:00;27-10-2024;05:00;06:00;BE;7107.7275;7107.7275
27-10-2024 06:00;27-10-2024;06:00;07:00;BE;7476.0525;7476.0525
27-10-2024 07:00;27-10-2024;07:00;08:00;BE;8146.105;8146.105
27-10-2024 08:00;27-10-2024;08:00;09:00;BE;8599.96;8599.96
27-10-2024 09:00;27-10-2024;09:00;10:00;BE;9177.3275;9177.3275
27-10-2024 10:00;27-10-2024;10:00;11:00;BE;9305.3975;9305.3975
27-10-2024 11:00;27-10-2024;11:00;12:00;BE;9199.775;9199.775
27-10-2024 12:00;27-10-2024;12:00;13:00;BE;8849.36;8849.36
27-10-2024 13:00;27-10-2024;13:00;14:00;BE;8643.795;8643.795
27-10-2024 14:00;27-10-2024;14:00;15:00;BE;8424.4725;8424.4725
27-10-2024 15:00;27-10-2024;15:00;16:00;BE;8449.735;8449.735
27-10-2024 16:00;27-10-2024;16:00;17:00;BE;8961.1175;8961.1175
27-10-2024 17:00;27-10-2024;17:00;18:00;BE;9311.025;9311.025
27-10-2024 18:00;27-10-2024;18:00;19:00;BE;9171.9;9171.9
27-10-2024 19:00;27-10-2024;19:00;20:00;BE;8714.9275;8714.9275
27-10-2024 20:00;27-10-2024;20:00;21:00;BE;8464.045;8464.045
27-10-2024 21:00;27-10-2024;21:00;22:00;BE;8346.065;8346.065
27-10-2024 22:00;27-10-2024;22:00;23:00;BE;7986.3275;7986.3275
27-10-2024 23:00;27-10-2024;23:00;00:00;BE;7471.5925;7471.5925
28-10-2024 00:00;28-10-2024;00:00;01:00;BE;7149.9025;7149.9025
28-10-2024 01:00;28-10-2024;01:00;02:00;BE;6988.58;6988.58
28-10-2024 02:00;28-10-2024;02:00;03:00;BE;6944.5625;6944.5625
28-10-2024 03:00;28-10-2024;03:00;04:00;BE;7024.8125;7024.8125
28-10-2024 04:00;28-10-2024;04:00;05:00;BE;7511.1975;7511.1975
28-10-2024 05:00;28-10-2024;05:00;06:00;BE;8498.5425;8498.5425
28-10-2024 06:00;28-10-2024;06:00;07:00;BE;9411.065;9411.065
28-10-2024 07:00;28-10-2024;07:00;08:00;BE;10155.785;10155.785
28-10-2024 08:00;28-10-2024;08:00;09:00;BE;10610.7175;10610.7175
28-10-2024 09:00;28-10-2024;09:00;10:00;BE;10528.035;10528.035
28-10-2024 10:00;28-10-2024;10:00;11:00;BE;10536.4775;10536.4775
28-10-2024 11:00;28-10-2024;11:00;12:00;BE;10248.6225;10248.6225
28-10-2024 12:00;28-10-2024;12:00;13:00;BE;10266.08;10266.08
28-10-2024 13:00;28-10-2024;13:00;14:00;BE;10085.465;10085.465
28-10-2024 14:00;28-10-2024;14:00;15:00;BE;10137.4675;10137.4675
28-10-2024 15:00;28-10-2024;15:00;16:00;BE;10174.7775;10174.7775
28-10-2024 16:00;28-10-2024;16:00;17:00;BE;10590.785;10590.785
28-10-2024 17:00;28-10-2024;17:00;18:00;BE;10858.34;10858.34
28-10-2024 18:00;28-10-2024;18:00;19:00;BE;10167.8375;10167.8375
28-10-2024 19:00;28-10-2024;19:00;20:00;BE;9471.3975;9471.3975
28-10-2024 20:00;28-10-2024;20:00;21:00;BE;8995.885;8995.885
28-10-2024 21:00;28-10-2024;21:00;22:00;BE;8845.325;8845.325
28-10-2024 22:00;28-10-2024;22:00;23:00;BE;8481.9675;8481.9675
28-10-2024 23:00;28-10-2024;23:00;00:00;BE;7889.95;7889.95
29-10-2024 00:00;29-10-2024;00:00;01:00;BE;7537.7975;7537.7975
29-10-2024 01:00;29-10-2024;01:00;02:00;BE;7338.1975;7338.1975
29-10-2024 02:00;29-10-2024;02:00;03:00;BE;7341.4825;7341.4825
29-10-2024 03:00;29-10-2024;03:00;04:00;BE;7353.2225;7353.2225
29-10-2024 04:00;29-10-2024;04:00;05:00;BE;7748.77;7748.77
29-10-2024 05:00;29-10-2024;05:00;06:00;BE;8605.6725;8605.6725
29-10-2024 06:00;29-10-2024;06:00;07:00;BE;9650.915;9650.915
29-10-2024 07:00;29-10-2024;07:00;08:00;BE;10251.95;10251.95
29-10-2024 08:00;29-10-2024;08:00;09:00;BE;10635.18;10635.18
29-10-2024 09:00;29-10-2024;09:00;10:00;BE;10500.015;10500.015
29-10-2024 10:00;29-10-2024;10:00;11:00;BE;10458.925;10458.925
29-10-2024 11:00;29-10-2024;11:00;12:00;BE;10296.6375;10296.6375
29-10-2024 12:00;29-10-2024;12:00;13:00;BE;10228.52;10228.52
29-10-2024 13:00;29-10-2024;13:00;14:00;BE;9995.665;9995.665
29-10-2024 14:00;29-10-2024;14:00;15:00;BE;10021.18;10021.18
29-10-2024 15:00;29-10-2024;15:00;16:00;BE;10122.94;10122.94
29-10-2024 16:00;29-10-2024;16:00;17:00;BE;10651.31;10651.31
29-10-2024 17:00;29-10-2024;17:00;18:00;BE;10902.515;10902.515
29-10-2024 18:00;29-10-2024;18:00;19:00;BE;10383.045;10383.045
29-10-2024 19:00;29-10-2024;19:00;20:00;BE;9845.9875;9845.9875
29-10-2024 20:00;29-10-2024;20:00;21:00;BE;9315.595;9315.595
29-10-2024 21:00;29-10-2024;21:00;22:00;BE;9134.9575;9134.9575
29-10-2024 22:00;29-10-2024;22:00;23:00;BE;8738.445;8738.445
29-10-2024 23:00;29-10-2024;23:00;00:00;BE;8192.1275;8192.1275
30-10-2024 00:00;30-10-2024;00:00;01:00;BE;7924.0025;7924.0025
30-10-2024 01:00;30-10-2024;01:00;02:00;BE;7576.965;7576.965
30-10-2024 02:00;30-10-2024;02:00;03:00;BE;7492.3575;7492.3575
30-10-2024 03:00;30-10-2024;03:00;04:00;BE;7607.17;7607.17
30-10-2024 04:00;30-10-2024;04:00;05:00;BE;8034.17;8034.17
30-10-2024 05:00;30-10-2024;05:00;06:00;BE;8868.6525;8868.6525
30-10-2024 06:00;30-10-2024;06:00;07:00;BE;9712.62;9712.62
30-10-2024 07:00;30-10-2024;07:00;08:00;BE;10385.9975;10385.9975
30-10-2024 08:00;30-10-2024;08:00;09:00;BE;10664.165;10664.165
30-10-2024 09:00;30-10-2024;09:00;10:00;BE;10564.4825;10564.4825
30-10-2024 10:00;30-10-2024;10:00;11:00;BE;10627.6975;10627.6975
30-10-2024 11:00;30-10-2024;11:00;12:00;BE;10477.9975;10477.9975
30-10-2024 12:00;30-10-2024;12:00;13:00;BE;10324.5325;10324.5325
30-10-2024 13:00;30-10-2024;13:00;14:00;BE;10192.5075;10192.5075
30-10-2024 14:00;30-10-2024;14:00;15:00;BE;10166.605;10166.605
30-10-2024 15:00;30-10-2024;15:00;16:00;BE;10296.545;10296.545
30-10-2024 16:00;30-10-2024;16:00;17:00;BE;10773.335;10773.335
30-10-2024 17:00;30-10-2024;17:00;18:00;BE;10977.6275;10977.6275
30-10-2024 18:00;30-10-2024;18:00;19:00;BE;10622.28;10622.28
30-10-2024 19:00;30-10-2024;19:00;20:00;BE;10065.2125;10065.2125
30-10-2024 20:00;30-10-2024;20:00;21:00;BE;9531.7425;9531.7425
30-10-2024 21:00;30-10-2024;21:00;22:00;BE;9258.6975;9258.6975
30-10-2024 22:00;30-10-2024;22:00;23:00;BE;8865.93;8865.93
30-10-2024 23:00;30-10-2024;23:00;00:00;BE;8332.3675;8332.3675
31-10-2024 00:00;31-10-2024;00:00;01:00;BE;7983.5;7983.5
31-10-2024 01:00;31-10-2024;01:00;02:00;BE;7713.87;7713.87
31-10-2024 02:00;31-10-2024;02:00;03:00;BE;7685.6175;7685.6175
31-10-2024 03:00;31-10-2024;03:00;04:00;BE;7858.31;7858.31
31-10-2024 04:00;31-10-2024;04:00;05:00;BE;8293.235;8293.235
31-10-2024 05:00;31-10-2024;05:00;06:00;BE;9078.42;9078.42
31-10-2024 06:00;31-10-2024;06:00;07:00;BE;9857.79;9857.79
31-10-2024 07:00;31-10-2024;07:00;08:00;BE;10418.9425;10418.9425
31-10-2024 08:00;31-10-2024;08:00;09:00;BE;10633.32;10633.32
31-10-2024 09:00;31-10-2024;09:00;10:00;BE;10895.82;10895.82
31-10-2024 10:00;31-10-2024;10:00;11:00;BE;11062.95;11062.95
31-10-2024 11:00;31-10-2024;11:00;12:00;BE;10625.0975;10625.0975
31-10-2024 12:00;31-10-2024;12:00;13:00;BE;10345.365;10345.365
31-10-2024 13:00;31-10-2024;13:00;14:00;BE;10336.6325;10336.6325
31-10-2024 14:00;31-10-2024;14:00;15:00;BE;10415.0975;10415.0975
31-10-2024 15:00;31-10-2024;15:00;16:00;BE;10296.775;10296.775
31-10-2024 16:00;31-10-2024;16:00;17:00;BE;10618.815;10618.815
31-10-2024 17:00;31-10-2024;17:00;18:00;BE;10832.94;10832.94
31-10-2024 18:00;31-10-2024;18:00;19:00;BE;10452.7375;10452.7375
31-10-2024 19:00;31-10-2024;19:00;20:00;BE;9956.9475;9956.9475
31-10-2024 20:00;31-10-2024;20:00;21:00;BE;9440.6925;9440.6925
31-10-2024 21:00;31-10-2024;21:00;22:00;BE;9269.9825;9269.9825
31-10-2024 22:00;31-10-2024;22:00;23:00;BE;8937.9475;8937.9475
31-10-2024 23:00;31-10-2024;23:00;00:00;BE;8147.645;8147.645
01-11-2024 00:00;01-11-2024;00:00;01:00;BE;7804.8225;7804.8225
01-11-2024 01:00;01-11-2024;01:00;02:00;BE;7716.985;7716.985
01-11-2024 02:00;01-11-2024;02:00;03:00;BE;7545.7925;7545.7925
01-11-2024 03:00;01-11-2024;03:00;04:00;BE;7324.885;7324.885
01-11-2024 04:00;01-11-2024;04:00;05:00;BE;7473.085;7473.085
01-11-2024 05:00;01-11-2024;05:00;06:00;BE;7889.9875;7889.9875
01-11-2024 06:00;01-11-2024;06:00;07:00;BE;8218.6575;8218.6575
01-11-2024 07:00;01-11-2024;07:00;08:00;BE;8420.8525;8420.8525
01-11-2024 08:00;01-11-2024;08:00;09:00;BE;8754.06;8754.06
01-11-2024 09:00;01-11-2024;09:00;10:00;BE;9011.8675;9011.8675
01-11-2024 10:00;01-11-2024;10:00;11:00;BE;9126.13;9126.13
01-11-2024 11:00;01-11-2024;11:00;12:00;BE;9149.68;9149.68
01-11-2024 12:00;01-11-2024;12:00;13:00;BE;9287.0175;9287.0175
01-11-2024 13:00;01-11-2024;13:00;14:00;BE;9160.4825;9160.4825
01-11-2024 14:00;01-11-2024;14:00;15:00;BE;8925.2675;8925.2675
01-11-2024 15:00;01-11-2024;15:00;16:00;BE;8955.235;8955.235
01-11-2024 16:00;01-11-2024;16:00;17:00;BE;9565.575;9565.575
01-11-2024 17:00;01-11-2024;17:00;18:00;BE;9758.3775;9758.3775
01-11-2024 18:00;01-11-2024;18:00;19:00;BE;9416.12;9416.12
01-11-2024 19:00;01-11-2024;19:00;20:00;BE;9002.6825;9002.6825
01-11-2024 20:00;01-11-2024;20:00;21:00;BE;8692.47;8692.47
01-11-2024 21:00;01-11-2024;21:00;22:00;BE;8557.815;8557.815
01-11-2024 22:00;01-11-2024;22:00;23:00;BE;8297.19;8297.19
01-11-2024 23:00;01-11-2024;23:00;00:00;BE;8037.255;8037.255
02-11-2024 00:00;02-11-2024;00:00;01:00;BE;7691.4;7691.4
02-11-2024 01:00;02-11-2024;01:00;02:00;BE;7418.395;7418.395
02-11-2024 02:00;02-11-2024;02:00;03:00;BE;7157.38;7157.38
02-11-2024 03:00;02-11-2024;03:00;04:00;BE;7088.3675;7088.3675
02-11-2024 04:00;02-11-2024;04:00;05:00;BE;7233.3925;7233.3925
02-11-2024 05:00;02-11-2024;05:00;06:00;BE;7585.6325;7585.6325
02-11-2024 06:00;02-11-2024;06:00;07:00;BE;7996.9425;7996.9425
02-11-2024 07:00;02-11-2024;07:00;08:00;BE;8624.3425;8624.3425
02-11-2024 08:00;02-11-2024;08:00;09:00;BE;9114.99;9114.99
02-11-2024 09:00;02-11-2024;09:00;10:00;BE;9331.0175;9331.0175
02-11-2024 10:00;02-11-2024;10:00;11:00;BE;9365.9975;9365.9975
02-11-2024 11:00;02-11-2024;11:00;12:00;BE;9314.77;9314.77
02-11-2024 12:00;02-11-2024;12:00;13:00;BE;9190.14;9190.14
02-11-2024 13:00;02-11-2024;13:00;14:00;BE;9043.125;9043.125
02-11-2024 14:00;02-11-2024;14:00;15:00;BE;9014.405;9014.405
02-11-2024 15:00;02-11-2024;15:00;16:00;BE;9075.435;9075.435
02-11-2024 16:00;02-11-2024;16:00;17:00;BE;9600.5625;9600.5625
02-11-2024 17:00;02-11-2024;17:00;18:00;BE;9769.805;9769.805
02-11-2024 18:00;02-11-2024;18:00;19:00;BE;9369.645;9369.645
02-11-2024 19:00;02-11-2024;19:00;20:00;BE;9009.415;9009.415
02-11-2024 20:00;02-11-2024;20:00;21:00;BE;8542.7775;8542.7775
02-11-2024 21:00;02-11-2024;21:00;22:00;BE;8246.49;8246.49
02-11-2024 22:00;02-11-2024;22:00;23:00;BE;7959.8825;7959.8825
02-11-2024 23:00;02-11-2024;23:00;00:00;BE;7684.9325;7684.9325
03-11-2024 00:00;03-11-2024;00:00;01:00;BE;7323.645;7323.645
03-11-2024 01:00;03-11-2024;01:00;02:00;BE;7235.885;7235.885
03-11-2024 02:00;03-11-2024;02:00;03:00;BE;7064.395;7064.395
03-11-2024 03:00;03-11-2024;03:00;04:00;BE;7040.215;7040.215
03-11-2024 04:00;03-11-2024;04:00;05:00;BE;7167.83;7167.83
03-11-2024 05:00;03-11-2024;05:00;06:00;BE;7459.0225;7459.0225
03-11-2024 06:00;03-11-2024;06:00;07:00;BE;7703.5225;7703.5225
03-11-2024 07:00;03-11-2024;07:00;08:00;BE;8121.38;8121.38
03-11-2024 08:00;03-11-2024;08:00;09:00;BE;8568.82;8568.82
03-11-2024 09:00;03-11-2024;09:00;10:00;BE;8782.7475;8782.7475
03-11-2024 10:00;03-11-2024;10:00;11:00;BE;9084.36;9084.36
03-11-2024 11:00;03-11-2024;11:00;12:00;BE;9121.1275;9121.1275
03-11-2024 12:00;03-11-2024;12:00;13:00;BE;8953.6075;8953.6075
03-11-2024 13:00;03-11-2024;13:00;14:00;BE;8714.2625;8714.2625
03-11-2024 14:00;03-11-2024;14:00;15:00;BE;8574.0275;8574.0275
03-11-2024 15:00;03-11-2024;15:00;16:00;BE;8817.815;8817.815
03-11-2024 16:00;03-11-2024;16:00;17:00;BE;9420.2575;9420.2575
03-11-2024 17:00;03-11-2024;17:00;18:00;BE;9876.1925;9876.1925
03-11-2024 18:00;03-11-2024;18:00;19:00;BE;9648.69;9648.69
03-11-2024 19:00;03-11-2024;19:00;20:00;BE;9406.3875;9406.3875
03-11-2024 20:00;03-11-2024;20:00;21:00;BE;8902.565;8902.565
03-11-2024 21:00;03-11-2024;21:00;22:00;BE;8632.835;8632.835
03-11-2024 22:00;03-11-2024;22:00;23:00;BE;8390.37;8390.37
03-11-2024 23:00;03-11-2024;23:00;00:00;BE;7972.515;7972.515
04-11-2024 00:00;04-11-2024;00:00;01:00;BE;7703.305;7703.305
04-11-2024 01:00;04-11-2024;01:00;02:00;BE;7492.8225;7492.8225
04-11-2024 02:00;04-11-2024;02:00;03:00;BE;7373.3025;7373.3025
04-11-2024 03:00;04-11-2024;03:00;04:00;BE;7502.42;7502.42
04-11-2024 04:00;04-11-2024;04:00;05:00;BE;8032.2475;8032.2475
04-11-2024 05:00;04-11-2024;05:00;06:00;BE;9211.495;9211.495
04-11-2024 06:00;04-11-2024;06:00;07:00;BE;10310.9625;10310.9625
04-11-2024 07:00;04-11-2024;07:00;08:00;BE;10910.295;10910.295
04-11-2024 08:00;04-11-2024;08:00;09:00;BE;11162.0925;11162.0925
04-11-2024 09:00;04-11-2024;09:00;10:00;BE;11033.84;11033.84
04-11-2024 10:00;04-11-2024;10:00;11:00;BE;10994.315;10994.315
04-11-2024 11:00;04-11-2024;11:00;12:00;BE;10825.71;10825.71
04-11-2024 12:00;04-11-2024;12:00;13:00;BE;10810.81;10810.81
04-11-2024 13:00;04-11-2024;13:00;14:00;BE;10656.92;10656.92
04-11-2024 14:00;04-11-2024;14:00;15:00;BE;10518.255;10518.255
04-11-2024 15:00;04-11-2024;15:00;16:00;BE;10582.9475;10582.9475
04-11-2024 16:00;04-11-2024;16:00;17:00;BE;11166.775;11166.775
04-11-2024 17:00;04-11-2024;17:00;18:00;BE;11411.905;11411.905
04-11-2024 18:00;04-11-2024;18:00;19:00;BE;11005.235;11005.235
04-11-2024 19:00;04-11-2024;19:00;20:00;BE;10495.8125;10495.8125
04-11-2024 20:00;04-11-2024;20:00;21:00;BE;10084.305;10084.305
04-11-2024 21:00;04-11-2024;21:00;22:00;BE;9772.71;9772.71
04-11-2024 22:00;04-11-2024;22:00;23:00;BE;9314.805;9314.805
04-11-2024 23:00;04-11-2024;23:00;00:00;BE;8728.64;8728.64
05-11-2024 00:00;05-11-2024;00:00;01:00;BE;8313.17;8313.17
05-11-2024 01:00;05-11-2024;01:00;02:00;BE;8054.2775;8054.2775
05-11-2024 02:00;05-11-2024;02:00;03:00;BE;7950.76;7950.76
05-11-2024 03:00;05-11-2024;03:00;04:00;BE;8086.865;8086.865
05-11-2024 04:00;05-11-2024;04:00;05:00;BE;8579.1875;8579.1875
05-11-2024 05:00;05-11-2024;05:00;06:00;BE;9678.7975;9678.7975
05-11-2024 06:00;05-11-2024;06:00;07:00;BE;10657.75;10657.75
05-11-2024 07:00;05-11-2024;07:00;08:00;BE;11200.315;11200.315
05-11-2024 08:00;05-11-2024;08:00;09:00;BE;11452.305;11452.305
05-11-2024 09:00;05-11-2024;09:00;10:00;BE;11345.3325;11345.3325
05-11-2024 10:00;05-11-2024;10:00;11:00;BE;11341.4875;11341.4875
05-11-2024 11:00;05-11-2024;11:00;12:00;BE;11114.395;11114.395
05-11-2024 12:00;05-11-2024;12:00;13:00;BE;11048.045;11048.045
05-11-2024 13:00;05-11-2024;13:00;14:00;BE;10944.7075;10944.7075
05-11-2024 14:00;05-11-2024;14:00;15:00;BE;10952.345;10952.345
